Tenure,NumOfProducts,HasCrCard,IsActiveMember,SatisfactionScore,GenderBinary,SurnameOrd,CardTypeOrd,CountryOrd,CreditScore,Age,Balance,EstimatedSalary,PointsEarned,TenurePoints,CardProducts,SatisfactionProducts,AgeProducts,BalanceCredit,ClusterKMeans,ClusterBGM
8,1,1,0,5,0,10.0,1.0,2,596,33,0.0,121189.3,873,0.009163802978235968,1.0,5.0,33.0,0.0,1,3
4,2,1,1,1,1,0.0,2.0,2,850,31,0.0,33082.81,898,0.004454342984409799,1.0,0.5,15.5,0.0,1,3
4,2,1,1,5,0,0.0,1.0,1,470,31,55732.92,103792.53,397,0.010075566750629723,0.5,2.5,15.5,118.58068085106383,1,1
3,2,1,0,3,0,0.0,3.0,1,506,50,0.0,12016.79,295,0.010169491525423728,1.5,1.5,25.0,0.0,1,3
4,1,0,0,1,1,0.0,2.0,1,725,36,118520.26,131173.9,663,0.006033182503770739,2.0,1.0,36.0,163.47622068965518,0,2
6,1,1,1,1,0,0.0,1.0,3,696,38,142316.14,8018.49,365,0.01643835616438356,1.0,1.0,38.0,204.47721264367817,0,2
5,1,0,0,1,0,0.0,3.0,2,817,34,129278.43,165562.84,703,0.007112375533428165,3.0,1.0,34.0,158.2355324357405,0,2
3,1,0,1,3,0,0.0,1.0,3,639,27,150795.81,85208.93,291,0.010309278350515464,1.0,3.0,27.0,235.98718309859154,0,2
6,2,1,0,2,0,0.0,3.0,3,536,23,92366.72,120661.71,733,0.008185538881309686,1.5,1.0,11.5,172.32597014925372,1,1
9,1,0,0,1,1,0.0,2.0,3,595,45,106000.12,191448.96,470,0.019148936170212766,2.0,1.0,45.0,178.15146218487394,0,2
8,2,1,0,5,0,0.0,1.0,2,696,29,0.0,191166.09,921,0.008686210640608035,0.5,2.5,14.5,0.0,1,3
3,1,1,0,3,0,0.0,0.0,1,512,39,0.0,134878.19,397,0.007556675062972292,0.0,3.0,39.0,0.0,1,3
7,1,0,1,3,1,0.0,0.0,2,655,45,57327.04,47349.0,892,0.007847533632286996,0.0,3.0,45.0,87.52219847328244,0,2
4,1,1,0,2,1,0.0,0.0,1,682,58,0.0,176036.01,495,0.00808080808080808,0.0,2.0,58.0,0.0,1,3
7,1,0,0,2,1,0.0,1.0,1,549,39,0.0,81259.25,716,0.009776536312849162,1.0,2.0,39.0,0.0,1,3
8,1,1,1,5,1,0.0,2.0,3,576,36,166287.85,23305.85,859,0.009313154831199068,2.0,5.0,36.0,288.6941840277778,0,2
9,2,1,0,4,0,0.0,0.0,3,688,29,144553.5,143454.95,270,0.03333333333333333,0.0,2.0,14.5,210.10683139534885,0,1
8,2,0,0,3,1,0.0,2.0,2,844,29,0.0,147342.03,807,0.009913258983890954,1.0,1.5,14.5,0.0,1,3
1,1,0,0,3,1,0.0,1.0,3,725,47,104887.43,86622.56,312,0.003205128205128205,1.0,3.0,47.0,144.6723172413793,0,2
2,1,1,0,5,1,0.0,2.0,2,767,42,133616.39,28615.8,584,0.003424657534246575,2.0,5.0,42.0,174.20650586701436,0,2
0,1,1,0,3,0,0.0,3.0,3,667,32,103846.65,20560.69,225,0.0,3.0,3.0,32.0,155.69212893553222,0,2
3,2,1,1,5,0,0.0,2.0,2,592,27,0.0,19645.65,434,0.0069124423963133645,1.0,2.5,13.5,0.0,1,3
1,1,1,0,2,0,0.0,0.0,2,536,46,65733.41,61094.53,942,0.0010615711252653928,0.0,2.0,46.0,122.63695895522389,0,2
6,1,1,0,3,1,0.0,1.0,2,566,42,0.0,180702.12,420,0.014285714285714285,1.0,3.0,42.0,0.0,1,3
8,2,0,1,5,1,0.0,0.0,2,543,34,0.0,145601.8,236,0.03389830508474576,0.0,2.5,17.0,0.0,1,3
3,2,1,0,5,1,0.0,0.0,1,670,32,0.0,46175.7,325,0.009230769230769232,0.0,2.5,16.0,0.0,1,3
5,2,1,0,5,1,0.0,3.0,1,667,34,0.0,163830.64,627,0.007974481658692184,1.5,2.5,17.0,0.0,1,3
1,1,1,1,4,0,0.0,0.0,3,807,47,171937.27,65636.92,809,0.0012360939431396785,0.0,4.0,47.0,213.05733581164807,0,2
4,3,1,1,2,0,0.0,0.0,2,568,51,0.0,66586.56,573,0.006980802792321117,0.0,0.6666666666666666,17.0,0.0,1,3
5,2,1,1,3,1,0.0,2.0,2,508,41,0.0,94170.84,821,0.0060901339829476245,1.0,1.5,20.5,0.0,1,3
8,1,1,1,3,1,0.0,0.0,2,546,47,0.0,66408.01,432,0.018518518518518517,0.0,3.0,47.0,0.0,1,3
7,1,0,0,2,0,0.0,0.0,3,649,24,101195.23,133091.32,536,0.013059701492537313,0.0,2.0,24.0,155.9248536209553,0,2
2,1,0,0,4,0,0.0,0.0,1,577,51,108867.0,140800.66,456,0.0043859649122807015,0.0,4.0,51.0,188.67764298093587,0,2
0,1,0,0,2,1,0.0,2.0,1,631,41,0.0,87959.83,557,0.0,2.0,2.0,41.0,0.0,1,3
8,2,0,1,4,0,0.0,2.0,2,583,36,0.0,5571.59,623,0.012841091492776886,1.0,2.0,18.0,0.0,1,3
5,2,1,0,5,1,0.0,1.0,1,603,39,162390.52,54702.66,293,0.017064846416382253,0.5,2.5,19.5,269.30434494195686,0,1
7,1,1,1,1,0,0.0,0.0,3,564,40,108407.34,83681.2,370,0.01891891891891892,0.0,1.0,40.0,192.21159574468084,0,2
3,1,1,0,4,1,4.0,3.0,1,710,29,119670.18,188022.44,913,0.0032858707557502738,3.0,4.0,29.0,168.54954929577463,0,2
9,1,1,1,4,1,0.0,3.0,2,559,70,0.0,122996.76,765,0.011764705882352941,3.0,4.0,70.0,0.0,1,3
2,2,1,1,4,0,0.0,2.0,2,636,42,0.0,55470.78,991,0.0020181634712411706,1.0,2.0,21.0,0.0,1,3
4,1,1,0,4,0,0.0,3.0,1,472,40,0.0,70154.22,545,0.007339449541284404,3.0,4.0,40.0,0.0,1,3
0,2,1,1,3,0,0.0,2.0,2,781,20,125023.1,108301.45,295,0.0,1.0,1.5,10.0,160.0807938540333,0,1
4,2,1,1,2,0,0.0,1.0,1,635,24,0.0,70668.77,506,0.007905138339920948,0.5,1.0,12.0,0.0,1,3
6,1,1,0,1,0,0.0,3.0,2,850,55,0.0,944.41,583,0.010291595197255575,3.0,1.0,55.0,0.0,1,3
7,2,1,1,3,1,0.0,1.0,2,665,44,0.0,66548.58,580,0.01206896551724138,0.5,1.5,22.0,0.0,1,3
9,2,1,1,1,0,0.0,2.0,3,648,44,111369.79,91947.74,600,0.015,1.0,0.5,22.0,171.8669598765432,0,1
6,2,1,1,1,0,0.0,1.0,2,659,35,0.0,58879.11,710,0.008450704225352112,0.5,0.5,17.5,0.0,1,3
4,2,1,1,3,1,2.0,3.0,1,507,34,0.0,60688.38,392,0.01020408163265306,1.5,1.5,17.0,0.0,1,3
2,1,1,0,4,1,0.0,2.0,2,752,36,119912.46,124354.92,707,0.002828854314002829,2.0,4.0,36.0,159.4580585106383,0,2
1,1,1,1,4,1,0.0,1.0,2,743,30,127023.39,138780.89,546,0.0018315018315018315,1.0,4.0,30.0,170.96014804845223,0,2
10,1,1,1,3,0,0.0,3.0,3,758,41,79857.64,78088.17,824,0.012135922330097087,3.0,3.0,41.0,105.35308707124011,0,2
4,2,0,0,3,0,0.0,1.0,1,578,28,0.0,6947.09,849,0.004711425206124852,0.5,1.5,14.0,0.0,1,3
3,2,1,1,3,0,0.0,2.0,2,507,41,58820.32,138536.09,895,0.0033519553072625698,1.0,1.5,20.5,116.01641025641025,1,1
6,2,0,1,4,1,0.0,2.0,3,722,40,89175.06,152883.95,984,0.006097560975609756,1.0,2.0,20.0,123.51116343490304,1,1
7,2,1,1,2,0,0.0,1.0,2,556,36,154872.08,32044.64,554,0.01263537906137184,0.5,1.0,18.0,278.5469064748201,0,1
9,2,0,0,1,0,0.0,1.0,3,492,45,170295.04,164741.81,594,0.015151515151515152,0.5,0.5,22.5,346.1281300813008,0,1
3,1,1,0,2,1,0.0,2.0,3,707,40,109628.44,189366.03,361,0.008310249307479225,2.0,2.0,40.0,155.06144271570014,0,2
1,1,1,1,5,0,0.0,1.0,1,655,37,0.0,106040.97,226,0.004424778761061947,1.0,5.0,37.0,0.0,1,3
2,2,0,1,3,1,0.0,1.0,3,607,24,109483.54,127560.77,260,0.007692307692307693,0.5,1.5,12.0,180.3682701812191,0,1
0,2,1,0,4,0,0.0,2.0,2,688,26,0.0,105784.85,827,0.0,1.0,2.0,13.0,0.0,1,3
7,1,1,1,1,0,0.0,3.0,2,732,36,126195.81,133172.48,549,0.012750455373406194,3.0,1.0,36.0,172.3986475409836,0,2
10,2,1,1,4,0,0.0,2.0,2,701,41,0.0,146257.77,629,0.01589825119236884,1.0,2.0,20.5,0.0,1,3
7,1,1,1,2,1,0.0,0.0,3,769,34,137239.17,71379.92,485,0.01443298969072165,0.0,2.0,34.0,178.46446033810145,0,2
6,1,0,0,3,1,0.0,1.0,2,476,32,111871.93,112132.86,988,0.006072874493927126,1.0,3.0,32.0,235.02506302521007,0,2
5,2,0,1,4,0,0.0,0.0,1,596,41,0.0,141053.85,906,0.005518763796909493,0.0,2.0,20.5,0.0,1,3
5,1,1,0,2,1,0.0,2.0,3,700,59,137648.41,142977.05,839,0.0059594755661501785,2.0,2.0,59.0,196.64058571428572,0,2
3,1,1,1,3,0,0.0,1.0,2,550,37,0.0,179670.31,516,0.005813953488372093,1.0,3.0,37.0,0.0,1,3
5,1,1,1,4,0,0.0,2.0,2,850,68,169445.4,186335.07,618,0.008090614886731391,2.0,4.0,68.0,199.3475294117647,0,2
3,2,1,1,1,0,0.0,2.0,2,755,34,0.0,158816.03,671,0.004470938897168405,1.0,0.5,17.0,0.0,1,3
3,1,0,1,3,1,0.0,0.0,3,658,31,133003.03,146339.27,879,0.0034129692832764505,0.0,3.0,31.0,202.13226443768997,0,2
3,2,1,1,1,1,0.0,0.0,3,673,69,78833.15,37196.15,795,0.0037735849056603774,0.0,0.5,34.5,117.13692421991084,1,1
9,2,1,1,5,1,0.0,2.0,2,656,48,0.0,85240.61,272,0.03308823529411765,1.0,2.5,24.0,0.0,1,3
2,1,1,0,4,0,0.0,3.0,2,592,28,116498.22,144290.25,238,0.008403361344537815,3.0,4.0,28.0,196.78753378378377,0,2
8,2,0,0,1,1,0.0,1.0,1,740,31,0.0,86657.48,814,0.009828009828009828,0.5,0.5,15.5,0.0,1,3
2,2,1,0,5,0,0.0,1.0,3,606,27,130274.26,147533.09,915,0.002185792349726776,0.5,2.5,13.5,214.97402640264025,0,1
5,1,0,1,1,0,0.0,1.0,2,638,34,133501.36,155643.04,355,0.014084507042253521,1.0,1.0,34.0,209.2497805642633,0,2
3,1,1,0,3,0,0.0,1.0,1,730,26,0.0,34542.41,805,0.0037267080745341614,1.0,3.0,26.0,0.0,1,3
8,1,1,1,2,1,0.0,3.0,3,578,36,129745.1,143683.75,594,0.013468013468013467,3.0,2.0,36.0,224.47249134948098,0,2
5,2,1,1,2,0,0.0,3.0,3,654,31,150593.59,105218.45,937,0.005336179295624333,1.5,1.0,15.5,230.26542813455657,0,1
1,2,1,1,5,0,0.0,3.0,1,587,48,0.0,8908.0,660,0.0015151515151515152,1.5,2.5,24.0,0.0,1,3
3,3,1,1,5,1,0.0,3.0,1,762,35,119349.69,47114.18,253,0.011857707509881422,1.0,1.6666666666666667,11.666666666666666,156.62688976377953,1,0
7,3,1,1,5,0,0.0,3.0,3,663,49,116150.65,84358.71,670,0.010447761194029851,1.0,1.6666666666666667,16.333333333333332,175.18951734539968,1,0
10,1,1,0,1,0,0.0,0.0,2,558,32,105000.23,190019.61,644,0.015527950310559006,0.0,1.0,32.0,188.17245519713262,0,2
7,1,1,0,2,0,0.0,0.0,3,655,34,118028.35,51226.32,573,0.012216404886561954,0.0,2.0,34.0,180.1959541984733,0,2
7,2,0,0,3,1,0.0,2.0,2,641,42,125437.14,164128.58,551,0.012704174228675136,1.0,1.5,21.0,195.68976599063961,0,1
8,2,1,0,5,0,0.0,3.0,2,544,40,0.0,61581.2,408,0.0196078431372549,1.5,2.5,20.0,0.0,1,3
7,1,1,1,2,1,0.0,0.0,2,410,35,117183.74,109733.73,677,0.0103397341211226,0.0,2.0,35.0,285.814,0,2
1,1,0,0,2,0,0.0,3.0,3,543,48,100900.5,33310.72,751,0.0013315579227696406,3.0,2.0,48.0,185.82044198895028,0,2
5,2,1,0,1,1,0.0,2.0,2,653,46,0.0,49707.85,231,0.021645021645021644,1.0,0.5,23.0,0.0,1,3
5,1,1,0,4,1,0.0,2.0,2,611,46,0.0,77677.14,749,0.006675567423230975,2.0,4.0,46.0,0.0,1,3
4,2,1,0,2,1,0.0,3.0,3,635,48,81556.89,191914.37,488,0.00819672131147541,1.5,1.0,24.0,128.43604724409448,1,1
4,1,1,1,3,0,0.0,1.0,2,555,29,128744.04,47454.93,899,0.004449388209121246,1.0,3.0,29.0,231.97124324324324,0,2
3,1,1,1,2,1,0.0,2.0,2,485,25,134467.26,113266.09,734,0.004087193460490463,2.0,2.0,25.0,277.2520824742268,0,2
4,2,1,1,3,0,0.0,3.0,2,793,63,103729.79,80272.06,650,0.006153846153846154,1.5,1.5,31.5,130.8067969735183,0,1
5,2,1,0,2,0,0.0,2.0,2,541,36,0.0,124795.84,920,0.005434782608695652,1.0,1.0,18.0,0.0,1,3
4,2,1,0,4,0,0.0,0.0,2,490,29,0.0,32089.57,824,0.0048543689320388345,0.0,2.0,14.5,0.0,1,3
3,2,1,1,3,0,0.0,3.0,2,809,38,0.0,80061.31,533,0.005628517823639775,1.5,1.5,19.0,0.0,1,3
1,1,0,0,1,0,0.0,3.0,2,524,32,144875.71,187740.04,606,0.0016501650165016502,3.0,1.0,32.0,276.4803625954198,0,2
4,2,0,1,2,0,0.0,1.0,1,554,46,0.0,57320.92,262,0.015267175572519083,0.5,1.0,23.0,0.0,1,3
6,2,1,0,3,0,0.0,2.0,3,647,30,143138.91,2955.46,896,0.006696428571428571,1.0,1.5,15.0,221.2347913446677,0,1
9,2,0,1,3,0,0.0,3.0,2,437,49,111634.29,166440.32,805,0.011180124223602485,1.5,1.5,24.5,255.45604118993134,0,1
6,1,1,0,5,1,0.0,3.0,3,562,39,130565.02,9854.72,481,0.012474012474012475,3.0,5.0,39.0,232.32209964412812,0,2
9,2,0,0,3,1,0.0,3.0,2,620,41,0.0,88852.47,848,0.01061320754716981,1.5,1.5,20.5,0.0,1,3
6,2,1,1,4,0,0.0,1.0,1,790,37,0.0,119484.01,413,0.014527845036319613,0.5,2.0,18.5,0.0,1,3
4,2,1,1,2,0,0.0,2.0,2,787,32,0.0,13238.93,643,0.006220839813374806,1.0,1.0,16.0,0.0,1,3
1,1,1,0,4,0,0.0,3.0,1,727,28,0.0,40357.39,979,0.0010214504596527069,3.0,4.0,28.0,0.0,1,3
8,1,1,1,2,0,0.0,2.0,1,690,26,116318.23,83253.05,713,0.011220196353436185,2.0,2.0,26.0,168.57714492753624,0,2
7,1,0,1,5,0,0.0,0.0,2,815,45,0.0,52885.23,666,0.010510510510510511,0.0,5.0,45.0,0.0,1,3
6,3,0,1,5,0,0.0,3.0,3,762,46,123571.77,57014.17,655,0.00916030534351145,1.0,1.6666666666666667,15.333333333333334,162.16767716535435,1,0
2,2,1,0,1,0,0.0,1.0,3,637,41,138014.4,140298.24,823,0.002430133657351154,0.5,0.5,20.5,216.66310832025115,0,1
1,2,1,0,4,1,0.0,2.0,2,712,32,0.0,1703.58,670,0.0014925373134328358,1.0,2.0,16.0,0.0,1,3
2,1,1,0,5,0,0.0,0.0,2,675,54,0.0,149583.67,752,0.0026595744680851063,0.0,5.0,54.0,0.0,1,3
4,1,1,1,2,1,0.0,1.0,3,577,31,61211.18,145250.43,233,0.017167381974248927,1.0,2.0,31.0,106.08523396880416,0,2
2,1,0,1,1,1,0.0,0.0,2,714,52,0.0,144045.08,604,0.0033112582781456954,0.0,1.0,52.0,0.0,1,3
5,2,1,0,4,0,0.0,1.0,2,590,32,0.0,59249.83,676,0.0073964497041420114,0.5,2.0,16.0,0.0,1,3
5,1,1,1,4,1,0.0,1.0,2,715,38,118590.41,5684.17,788,0.006345177664974619,1.0,4.0,38.0,165.8607132867133,0,2
5,2,1,0,3,0,0.0,3.0,2,676,35,106836.67,84199.78,871,0.0057405281285878304,1.5,1.5,17.5,158.04241124260355,0,1
9,2,1,0,4,0,0.0,2.0,3,706,36,58571.18,40774.01,329,0.02735562310030395,1.0,2.0,18.0,82.96201133144476,1,1
6,2,1,0,5,1,0.0,2.0,2,499,46,0.0,73457.55,809,0.007416563658838072,1.0,2.5,23.0,0.0,1,3
8,2,0,1,4,1,0.0,0.0,2,554,22,0.0,142670.61,540,0.014814814814814815,0.0,2.0,11.0,0.0,1,3
10,2,0,0,3,1,0.0,2.0,2,556,46,0.0,109184.24,950,0.010526315789473684,1.0,1.5,23.0,0.0,1,3
2,2,0,1,5,0,0.0,2.0,3,706,23,93301.97,127187.04,963,0.0020768431983385254,1.0,2.5,11.5,132.15576487252125,1,1
7,2,0,1,2,0,0.0,3.0,1,706,53,0.0,117939.17,840,0.008333333333333333,1.5,1.0,26.5,0.0,1,3
7,2,1,0,1,1,0.0,2.0,1,729,45,91091.06,71133.12,632,0.011075949367088608,1.0,0.5,22.5,124.95344307270233,1,1
9,2,1,0,5,1,0.0,1.0,2,637,41,0.0,145477.36,624,0.014423076923076924,0.5,2.5,20.5,0.0,1,3
6,1,0,0,2,0,0.0,2.0,2,825,40,132308.22,117122.5,465,0.012903225806451613,2.0,2.0,40.0,160.3736,0,2
5,1,1,1,5,1,0.0,2.0,3,485,30,156771.68,141148.21,644,0.007763975155279503,2.0,5.0,30.0,323.2405773195876,0,2
9,2,1,0,3,0,0.0,1.0,3,612,32,106520.73,177092.16,821,0.010962241169305725,0.5,1.5,16.0,174.05348039215684,0,1
2,1,0,1,1,0,0.0,3.0,3,600,28,116623.31,59905.29,589,0.003395585738539898,3.0,1.0,28.0,194.37218333333334,0,2
6,1,0,0,4,0,0.0,2.0,3,730,45,152880.97,162478.11,856,0.007009345794392523,2.0,4.0,45.0,209.42598630136987,0,2
7,2,1,1,1,0,0.0,0.0,2,775,60,0.0,111558.7,830,0.008433734939759036,0.0,0.5,30.0,0.0,1,3
2,1,0,1,3,0,0.0,3.0,3,550,38,103391.38,90878.13,960,0.0020833333333333333,3.0,3.0,38.0,187.98432727272728,0,2
8,1,0,1,1,1,0.0,1.0,2,439,43,0.0,104889.3,663,0.012066365007541479,1.0,1.0,43.0,0.0,1,3
3,2,1,0,2,1,0.0,2.0,3,614,30,131344.52,54776.64,636,0.0047169811320754715,1.0,1.0,15.0,213.9161563517915,0,1
4,1,1,0,1,0,0.0,1.0,1,850,37,88141.1,109659.12,228,0.017543859649122806,1.0,1.0,37.0,103.6954117647059,0,2
9,1,1,1,2,1,0.0,1.0,2,717,76,138489.66,68400.14,860,0.010465116279069767,1.0,2.0,76.0,193.15154811715482,0,2
6,2,1,1,5,1,0.0,3.0,2,653,43,0.0,7330.59,848,0.007075471698113208,1.5,2.5,21.5,0.0,1,3
3,2,1,1,4,1,0.0,2.0,2,781,19,0.0,124297.32,581,0.0051635111876075735,1.0,2.0,9.5,0.0,1,3
2,1,1,1,1,1,0.0,0.0,2,605,64,129555.7,13601.79,380,0.005263157894736842,0.0,1.0,64.0,214.14165289256198,0,2
6,1,1,1,4,0,0.0,2.0,3,555,42,107104.5,41304.44,824,0.007281553398058253,2.0,4.0,42.0,192.98108108108107,0,2
7,1,1,0,3,0,0.0,1.0,2,714,54,126113.28,112777.38,699,0.010014306151645207,1.0,3.0,54.0,176.62924369747898,0,2
5,1,0,1,2,1,0.0,1.0,2,665,37,160389.82,183542.08,661,0.007564296520423601,1.0,2.0,37.0,241.1876992481203,0,2
8,1,0,1,1,0,0.0,0.0,2,526,52,93590.47,21228.71,589,0.013582342954159592,0.0,1.0,52.0,177.92865019011407,0,2
5,1,0,0,4,0,7.0,0.0,2,543,35,137482.19,62389.35,742,0.006738544474393531,0.0,4.0,35.0,253.19003683241252,0,2
5,3,1,0,5,0,0.0,1.0,3,596,40,62389.03,148623.43,791,0.006321112515802781,0.3333333333333333,1.6666666666666667,13.333333333333334,104.67958053691275,1,0
6,1,0,1,5,1,0.0,1.0,3,742,43,97067.69,60920.03,375,0.016,1.0,5.0,43.0,130.81898921832885,0,2
1,2,1,1,1,1,0.0,1.0,1,577,40,0.0,108787.0,530,0.0018867924528301887,0.5,0.5,20.0,0.0,1,3
1,1,1,0,4,1,0.0,1.0,2,651,33,96834.78,108764.69,804,0.0012437810945273632,1.0,4.0,33.0,148.74774193548387,0,2
8,1,1,1,2,1,0.0,1.0,1,511,57,122950.31,181258.76,757,0.010568031704095112,1.0,2.0,57.0,240.6072602739726,0,2
3,1,1,0,5,0,0.0,3.0,3,571,33,71843.15,26772.04,294,0.01020408163265306,3.0,5.0,33.0,125.81987740805603,0,2
4,1,0,1,3,0,0.0,2.0,3,712,28,145605.44,93883.53,465,0.008602150537634409,2.0,3.0,28.0,204.50202247191012,0,2
1,1,0,1,4,1,0.0,0.0,2,666,27,85225.21,64511.44,871,0.001148105625717566,0.0,4.0,27.0,127.96578078078079,0,2
9,1,1,1,3,0,0.0,1.0,2,544,64,113829.45,124341.49,562,0.01601423487544484,1.0,3.0,64.0,209.24531249999998,0,2
9,2,1,1,5,0,0.0,3.0,2,576,55,0.0,94450.97,610,0.014754098360655738,1.5,2.5,27.5,0.0,1,3
0,1,1,0,3,1,0.0,0.0,1,689,45,57784.22,197804.0,709,0.0,0.0,3.0,45.0,83.8667924528302,0,2
5,2,1,0,4,1,0.0,2.0,2,730,34,74197.38,96875.52,402,0.012437810945273632,1.0,2.0,17.0,101.64024657534247,1,1
2,2,1,0,3,1,0.0,3.0,2,627,27,0.0,125451.01,402,0.004975124378109453,1.5,1.5,13.5,0.0,1,3
4,1,1,0,3,0,0.0,3.0,2,598,60,0.0,197727.14,361,0.0110803324099723,3.0,3.0,60.0,0.0,1,3
10,1,1,1,5,0,0.0,3.0,3,710,49,129164.88,193266.72,890,0.011235955056179775,3.0,5.0,49.0,181.9223661971831,0,2
4,1,1,0,5,1,0.0,0.0,1,850,54,120952.74,66963.15,396,0.010101010101010102,0.0,5.0,54.0,142.29734117647058,0,2
5,1,1,1,4,0,0.0,0.0,2,725,44,0.0,117356.14,865,0.005780346820809248,0.0,4.0,44.0,0.0,1,3
4,1,1,0,5,0,0.0,0.0,1,633,63,114552.6,73856.28,944,0.00423728813559322,0.0,5.0,63.0,180.96777251184835,0,2
3,1,1,0,2,0,0.0,2.0,2,624,42,145155.37,72169.95,833,0.003601440576230492,2.0,2.0,42.0,232.62078525641024,0,2
6,1,1,1,4,1,0.0,1.0,1,681,37,121231.39,146366.08,271,0.02214022140221402,1.0,4.0,37.0,178.01966226138032,0,2
8,2,1,0,4,0,0.0,3.0,1,794,45,88656.37,116547.31,618,0.012944983818770227,1.5,2.0,22.5,111.6578967254408,1,1
5,2,1,1,5,0,0.0,3.0,2,755,23,84284.48,62851.6,453,0.011037527593818985,1.5,2.5,11.5,111.63507284768211,1,1
2,2,1,1,1,0,0.0,2.0,3,795,37,139265.63,198745.94,504,0.003968253968253968,1.0,0.5,18.5,175.17689308176102,0,1
7,2,1,0,5,1,0.0,0.0,3,769,31,148913.72,53817.23,763,0.009174311926605505,0.0,2.5,15.5,193.6459297789337,0,1
2,1,1,1,3,1,0.0,1.0,3,748,27,90971.85,131662.47,744,0.002688172043010753,1.0,3.0,27.0,121.62012032085562,0,2
9,2,0,0,1,1,0.0,0.0,2,668,31,0.0,41291.73,448,0.020089285714285716,0.0,0.5,15.5,0.0,1,3
10,2,1,0,3,1,0.0,3.0,3,583,26,72835.56,96792.15,485,0.020618556701030927,1.5,1.5,13.0,124.93234991423671,1,1
4,1,0,1,3,0,0.0,1.0,2,748,44,112610.77,2048.55,315,0.012698412698412698,1.0,3.0,44.0,150.5491577540107,0,2
7,1,1,1,1,1,0.0,0.0,3,613,51,147262.11,53630.9,669,0.01046337817638266,0.0,1.0,51.0,240.23182707993473,0,2
4,2,1,1,5,1,0.0,1.0,1,715,35,40169.88,199857.47,484,0.008264462809917356,0.5,2.5,17.5,56.18165034965035,1,1
1,2,1,1,3,1,0.0,1.0,2,630,28,0.0,133267.78,742,0.0013477088948787063,0.5,1.5,14.0,0.0,1,3
0,1,1,0,5,1,0.0,3.0,2,573,33,90124.64,137476.71,574,0.0,3.0,5.0,33.0,157.28558464223386,0,2
8,1,1,0,4,1,0.0,0.0,2,696,25,126442.59,121904.44,267,0.0299625468164794,0.0,4.0,25.0,181.67038793103447,0,2
1,2,1,0,4,1,0.0,1.0,3,711,45,97486.15,50610.62,841,0.0011890606420927466,0.5,2.0,22.5,137.11132208157522,0,1
7,1,1,1,2,0,0.0,2.0,2,635,29,105405.97,149853.89,274,0.025547445255474453,2.0,2.0,29.0,165.9936535433071,0,2
10,2,1,0,1,1,0.0,1.0,1,836,37,0.0,111324.41,645,0.015503875968992248,0.5,0.5,18.5,0.0,1,3
9,1,1,0,1,1,0.0,2.0,1,568,43,0.0,125870.79,805,0.011180124223602485,2.0,1.0,43.0,0.0,1,3
1,1,1,0,4,1,0.0,1.0,3,489,52,131441.51,37240.11,980,0.0010204081632653062,1.0,4.0,52.0,268.7965439672802,0,2
3,1,1,0,3,1,0.0,3.0,3,569,28,100032.52,5159.21,683,0.004392386530014641,3.0,3.0,28.0,175.80407732864677,0,2
3,2,0,0,2,0,0.0,3.0,2,504,42,134936.97,135178.91,985,0.003045685279187817,1.5,1.0,21.0,267.7320833333333,0,1
1,1,0,1,1,0,0.0,3.0,1,623,44,83325.77,80828.78,525,0.0019047619047619048,3.0,1.0,44.0,133.74922953451045,0,2
5,1,0,0,2,0,0.0,2.0,2,710,47,158623.14,83499.89,720,0.006944444444444444,2.0,2.0,47.0,223.41287323943664,0,2
10,2,1,0,3,0,0.0,0.0,1,729,37,0.0,100862.54,829,0.012062726176115802,0.0,1.5,18.5,0.0,1,3
4,1,1,1,5,0,0.0,0.0,1,682,46,0.0,4654.28,221,0.01809954751131222,0.0,5.0,46.0,0.0,1,3
8,2,0,0,5,0,0.0,2.0,2,579,38,0.0,91763.67,835,0.009580838323353293,1.0,2.5,19.0,0.0,1,3
7,1,1,1,4,0,0.0,0.0,1,606,38,128578.52,193878.51,260,0.026923076923076925,0.0,4.0,38.0,212.17577557755777,0,2
6,2,1,0,5,1,0.0,1.0,2,602,39,154121.32,176614.86,815,0.007361963190184049,0.5,2.5,19.5,256.01548172757475,0,1
8,1,1,0,2,1,0.0,1.0,1,651,45,95922.9,84782.42,591,0.01353637901861252,1.0,2.0,45.0,147.34700460829492,0,2
5,2,1,0,3,1,0.0,3.0,2,529,31,0.0,26817.23,383,0.013054830287206266,1.5,1.5,15.5,0.0,1,3
8,1,0,1,4,1,0.0,3.0,1,554,34,0.0,106981.03,539,0.014842300556586271,3.0,4.0,34.0,0.0,1,3
6,2,1,1,4,0,0.0,0.0,3,760,34,121303.77,59325.21,791,0.007585335018963337,0.0,2.0,17.0,159.61022368421052,0,1
7,1,1,0,4,0,0.0,1.0,2,485,29,182123.79,116828.51,583,0.012006861063464836,1.0,4.0,29.0,375.512969072165,0,2
2,4,1,1,4,1,0.0,3.0,3,641,51,117306.69,26912.72,300,0.006666666666666667,0.75,1.0,12.75,183.0057566302652,1,0
7,2,1,1,1,0,0.0,2.0,3,849,37,143452.74,17294.12,923,0.007583965330444204,1.0,0.5,18.5,168.96671378091872,0,1
3,2,1,0,5,1,0.0,0.0,3,721,36,65253.07,28737.78,751,0.0039946737683089215,0.0,2.5,18.0,90.50356449375867,1,1
